id	text	labels	labels_phrases	original_text
409	Ich habe nicht vor, in nächster Zeit zurückzukehren.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	No plans to return anytime soon.
410	Dieser Ort macht so viel Spaß.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Ort"")']"	This place is so much fun.
411	Unsere Familie hätte nie erwartet, dass sie in einem Restaurant so gut unterhalten wird.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Restaurant"")']"	Our family never expected such incredible entertainment in a restaurant.
412	Auch unser Essen war großartig!	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")']"	Our food was great too!
413	Und wirklich große Portionen.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""Portionen"")']"	And really large portions.
414	Das Personal war das freundlichste, das ich in New York gesehen habe.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Mitarbeiter"")']"	The staff was the friendliest that have seen in New York.
415	Wir werden jedes Mal wiederkommen, wenn wir in der Stadt sind.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	We will go back every time we are in the City.
416	Wenn Sie etwas ganz anderes wollen, sollten Sie Jekyll und Hyde ausprobieren.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Jekyll und Hyde"")']"	If you want something really different than try Jekyll and Hyde.
417	Es ist ein großer Spaß mit Live-Unterhaltung und allen Arten von Disney-artigen Spezialeffekten.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""NULL"")']"	It is a lot of fun with live entertainment and all kinds of Disney type special effects.
418	Das Essen war ziemlich traditionell, aber es war heiß und gut mit großen Portionen.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""Portionen"")']"	The food was pretty tradional but it was hot and good with large portions.
419	Ich kann es nur empfehlen.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I highly recommend it.
420	Der Ort macht viel Spaß.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Ort"")']"	The place is a lot of fun.
421	Mein Sechsjähriger hat es geliebt.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	My six year old loved it.
422	Die Charaktere sorgen für ein wirklich unterhaltsames Erlebnis.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Zeichen"")']"	The characters really make for an enjoyable experience.
423	Das Essen ist jedoch das, was man erwarten kann.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Lebensmittel"")']"	The food however, is what one might expect.
424	Es ist sehr überteuert und nicht sehr schmackhaft.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")', '(FOOD#PRICES, NEGATIVE, ""NULL"")']"	It is very overpriced and not very tasty.
425	Ich denke jedoch, dass Jeckll und Hydes t einer dieser Orte ist, die man einmal besuchen sollte.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Jeckll und Hydes"")']"	However, I think Jeckll and Hydes t is one of those places that is fun to do once.
426	Wir haben uns gut amüsiert.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	We had a good time.
427	War mit meiner Frau dort und wir mussten auf einen Tisch warten, obwohl man sehen konnte, dass es viele leere Tische gab, auf denen keine Reservierung stand.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.
428	Der Service war langsam, man musste warten, um zu bestellen und das Essen zu bekommen, obwohl es nicht überfüllt war.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""Dienst"")']"	Service was slow had to wait to order and get food although not crowded.
429	Die Getränke sind viel zu teuer.	['(DRINKS#PRICES, NEGATIVE)']	"['(DRINKS#PRICES, NEGATIVE, ""Getränke"")']"	Drinks way over priced.
430	Das Essen war gut, nicht großartig, nicht das Warten oder einen weiteren Besuch wert	['(FOOD#QUALITY, NEUTRAL)', '(RESTAURANT#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, NEUTRAL, ""Lebensmittel"")', '(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Food was good not great not worth the wait or another visit
431	Tolle Pizza zum Mittagessen.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza"")']"	Great pizza for lunch place.
432	Der Service war schnell.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Dienst"")']"	Service was quick.
433	Die Pizza war großartig.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""pizza"")']"	The pizza was great.
434	Und es ging schnell, was sehr wichtig ist.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"	And it was quick which is very important.
435	Nehmen Sie den Eistee.	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""Eistee"")']"	Have the iced tea.
436	Es war wunderbar.	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""NULL"")']"	It was wonderful.
437	Wann immer Sie Sushi brauchen, ist das Mizu mit Qualitätsfisch und großartigem Service zur Stelle.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Fisch"")', '(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")']"	Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.
438	Auch die Lieferung ist schnell.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Lieferung"")']"	Delivery is fast too.
439	Sehr freundlicher Service, schnelle Bedienung, schnelle Lieferung, ausgezeichnetes Sushi.	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")', '(SERVICE#GENERAL, POSITIVE, ""Sitzgelegenheiten"")', '(SERVICE#GENERAL, POSITIVE, ""Lieferung"")', '(FOOD#QUALITY, POSITIVE, ""Sushi"")']"	Great friendly service, Fast seating, Fast Delivery, Excellent sushi.
440	Ein bisschen überteuert, aber es lohnt sich, wenn man einmal hineinbeißt.	['(FOOD#PRICES, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#PRICES, NEGATIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"	A little overpriced but worth it once you take a bite.
441	Ess-A-Bagel (entweder bei Sty-town oder Midtown) ist mit Abstand der beste Bagel in NY.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Bagel"")']"	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
442	Die Bagels sind immer warm, innen weich, außen knusprig und von enormer Größe.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Bagels"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""Bagels"")']"	The bagels always warm, soft on the inside, crispy on the outside and enormous in size.
443	Sie haben eine riesige Auswahl an verschiedenen Frischkäsesorten und alle ihre Salate sind großartig.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Salate"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""Frischkäse"")']"	They have a huge selection of different cream cheeses and all of their salads are great.
444	Auch der Lachs ist immer frisch.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lachs"")']"	The lox is always fresh too.
445	Sehr empfehlenswert für alle!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Highly recommended to all!
446	Nicht beeindruckt vom Essen.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""Lebensmittel"")']"	Not impressed with the food.
447	Die Preise sind zu hoch für dieses überfüllte und unattraktive Restaurant.	['(RESTAURANT#PRICES, NEGATIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""Gaststätte"")', '(AMBIENCE#GENERAL, NEGATIVE, ""Gaststätte"")']"	Prices too high for this cramped and unappealing resturant.
448	Null Ambiente noch dazu.	['(AMBIENCE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, NEGATIVE, ""Ambiente"")']"	Zero ambiance to boot.
449	Ich dachte, dieser Ort sei völlig überbewertet.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""Ort"")']"	I thought this place was totally overrated.
450	Alles, was wir hatten, war gut oder ok...., aber definitiv nichts Großartiges.	['(RESTAURANT#GENERAL, NEUTRAL)']	"['(RESTAURANT#GENERAL, NEUTRAL, ""NULL"")']"	Everything we had was good or ok....but definitely nothing great.
451	Das Ambiente war nett, aber der Service war nicht so toll.	['(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Ambiente"")', '(SERVICE#GENERAL, NEGATIVE, ""Dienstleistung"")']"	The ambience was nice, but service wasn't so great.
452	Wenn man alles zusammenzählt, scheint es sich für mich einfach nicht zu lohnen... vor allem, wenn man die Preise bedenkt.	['(RESTAURANT#GENERAL, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"	When you add it all together, it just doesn't seem worth it to me...especially considering the prices.
453	Dies ist das BESTE Shabu-Shabu-Restaurant in der Region Try-State.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Shabu-Shabu Restaurant"")']"	This is the BEST Shabu-Shabu Restaurant in the Try-State Area.
454	Ich habe 7 Jahre in Japan gelebt, und der Geschmack des Essens und die Atmosphäre des Restaurants sind so, als wäre ich wieder in Japan.	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(AMBIENCE#GENERAL, POSITIVE, ""fühlen"")']"	I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.
455	Das ist ein Muss für jeden, der Shabu-Shabu liebt.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Shabu-Shabu"")']"	Thius is a must for anyone who loves Shabu-Shabu.
456	Die Atmosphäre ist nichts Besonderes, aber man fühlt sich wie in einem Sushi-Lokal in Tokio.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Atmosphäre"")']"	The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.
457	Der Besitzer und das Personal sind ebenfalls Japaner, was dem ganzen Ambiente zugute kommt.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)', '(RESTAURANT#MISCELLANEOUS, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""Eigentümer"")', '(RESTAURANT#MISCELLANEOUS, POSITIVE, ""Mitarbeiter"")', '(AMBIENCE#GENERAL, POSITIVE, ""Ambiente"")']"	The owner and staff are all Japanese as well and that adds to the entire ambiance.
458	Trotz der etwas eingeschränkten Speisekarte wird alles perfekt zubereitet, ist ultrafrisch und ein Kunstwerk der Küche.	['(FOOD#STYLE_OPTIONS, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""Menü"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""NULL"")']"	Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.
459	Ich muss es Yon von Yon Sternen geben!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I must give it Yon out of Yon stars!
460	Taxan lecker!	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Taxan"")']"	Taxan delicious!
461	Dieses Restaurant wurde uns von einem Einheimischen empfohlen... er hat sogar die Reservierung für uns vorgenommen und gesagt, dass wir nicht enttäuscht werden würden!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	This restaurant was recommended by a local...as a matter of fact, he made the reservation for us and said we would not be disappointed!
462	Die Preise waren GÜNSTIG im Vergleich zur Qualität von Service und Essen.	['(RESTAURANT#PRICES, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(RESTAURANT#PRICES, POSITIVE, ""NULL"")', '(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")', '(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")']"	The prices were CHEAP compared to the quality of service and food.
463	Es hat uns so gut gefallen, dass wir bei unseren Besuchen in New York immer hier essen gehen werden.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	We liked it so much, that we will always make it a point to dine here when we visit New York.
464	Die Lage und das Ambiente sind ok, aber das Essen macht es wieder wett.	['(LOCATION#GENERAL, NEUTRAL)', '(AMBIENCE#GENERAL, NEUTRAL)', '(FOOD#QUALITY, POSITIVE)']	"['(LOCATION#GENERAL, NEUTRAL, ""Standort"")', '(AMBIENCE#GENERAL, NEUTRAL, ""Ambiente"")', '(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")']"	The location and ambience is Ok but the food is what makes up for it.
465	Es gibt viel Abwechslung, auch für Leute, die sich wie ich vegetarisch ernähren.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""NULL"")']"	There is a lot of variety even for people who eat vegetarian like me.
466	Probieren Sie grünes Curry mit Gemüse.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Grünes Curry mit Gemüse"")']"	Try green curry with vegetables.
467	Die Menge ist auch sehr gut, Sie werden zufrieden sein.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""NULL"")']"	The quantity is also very good, you will come out satisfied.
468	Der Service ist in Ordnung, einige der Leute haben nicht das bekommen, was sie wollten.	['(SERVICE#GENERAL, NEUTRAL)']	"['(SERVICE#GENERAL, NEUTRAL, ""Dienstleistung"")']"	The service is ok, some of the people didn't get what they asked for.
469	Ich war am Samstag zu meinem Geburtstag dort und wir hatten eine tolle Zeit.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I was there on sat. for my birthday and we had an excellent time.
470	Ich hatte die besten Ravioli aller Zeiten.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Ravioli"")']"	I had the best ravioli ever.
471	Der Wein und der Service waren ebenfalls sehr gut.	['(DRINKS#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""Wein"")', '(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")']"	The wine the service was very good too.
472	Moderate Preise.	['(RESTAURANT#PRICES, NEUTRAL)']	"['(RESTAURANT#PRICES, NEUTRAL, ""NULL"")']"	Moderate prices.
473	Ein bisschen Lärm, aber ich glaube, das lag an unserer Party!	['(AMBIENCE#GENERAL, NEUTRAL)']	"['(AMBIENCE#GENERAL, NEUTRAL, ""NULL"")']"	A little noise but I think that was because of our party!
474	Diese urige und romantische Trattoria steht ganz oben auf meiner Restaurantliste in Manhattan.	['(AMBIENCE#GENERAL, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Trattoria"")', '(RESTAURANT#GENERAL, POSITIVE, ""Trattoria"")']"	This quaint and romantic trattoria is at the top of my Manhattan restaurant list.
475	Das Essen ist köstlich - von den Spezialitäten bis hin zu den regulären Menüs, die Gerichte sind immer eine Enttäuschung.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(FOOD#QUALITY, POSITIVE, ""Gerichte"")', '(FOOD#QUALITY, POSITIVE, ""Sonderangebote"")', '(FOOD#QUALITY, POSITIVE, ""regulärer Menüpreis"")']"	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.
476	Ob Parmesan-Porcini-Soufflé oder mit Balsamico-Essig glasiertes Lammfleisch - mit einem Bissen werden Sie sicher nach Norditalien versetzt.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Parmesan-Steinpilz-Souffle"")', '(FOOD#QUALITY, POSITIVE, ""Lammfleisch glasiert mit Balsamico-Essig"")']"	Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.
477	Auch wenn die Tische eng beieinander stehen, entschädigen das Kerzenlicht, die Qualität der Speisen und der Service dafür.	['(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Kerzenlicht"")', '(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")', '(AMBIENCE#GENERAL, NEGATIVE, ""Tabellen"")']"	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.
478	Ein garantierter Genuss!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	A guaranteeed delight!
479	Ich kenne dieses Geheimnis seit 13 Jahren, Emilio (der Pate) hat weiterhin Essen und Wein für die Götter zu irdischen Preisen serviert.	['(FOOD#QUALITY, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)', '(DRINKS#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(DRINKS#QUALITY, POSITIVE, ""Wein"")', '(FOOD#PRICES, POSITIVE, ""Lebensmittel"")', '(DRINKS#PRICES, POSITIVE, ""Wein"")']"	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.
480	Wenn Sie hingehen, probieren Sie die Marinara/Arabiatta-Sauce, der Mozzarella en Carozza ist mmmmmmmmmm..... alles ist einfach köstlich.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Marinara/Arabiatta-Sauce"")', '(FOOD#QUALITY, POSITIVE, ""Mozzarella auf Carozza"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"	If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.
481	Sehen Sie sich das geheime Hinterzimmer an.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Hinterzimmer"")']"	Check out the secret back room.
482	Ich bete, dass sie für immer geöffnet bleibt.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I pray it stays open forever.
483	Vielen Dank, Emilio.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Emilio"")']"	Thank You Emilio.
484	Ich fand das Essen, den Service und das Preis-Leistungs-Verhältnis jedes Mal, wenn ich dort war, außergewöhnlich.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(RESTAURANT#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")', '(SERVICE#GENERAL, POSITIVE, ""Dienstleistung"")', '(RESTAURANT#PRICES, POSITIVE, ""NULL"")']"	I found the food, service and value exceptional everytime I have been there.
485	Das Essen war authentisch.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Lebensmittel"")']"	The food was authentic.
486	Ich fühlte mich, als ob ich in Paris essen würde.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")']"	I felt as though I were eating in Paris.
