id	text	labels	labels_phrases	original_text
577	Recomiendo la medusa, el pollo borracho y las bolas de masa hervida, sin duda el salteado de cangrejo azul.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""bolas de masa hervida"")', '(FOOD#QUALITY, POSITIVE, ""salteado de cangrejo azul"")']"	I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.
578	La comida es muy barata y los camareros son simpáticos.	['(FOOD#PRICES, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#PRICES, POSITIVE, ""alimentos"")', '(SERVICE#GENERAL, POSITIVE, ""camareros"")']"	The food is so cheap and the waiters are nice.
579	Por supuesto, está abarrotado, pero a quién le importa.	['(RESTAURANT#MISCELLANEOUS, NEUTRAL)']	"['(RESTAURANT#MISCELLANEOUS, NEUTRAL, ""NULL"")']"	Of course, it is crowded but who cares.
580	Auténtico estilo de Shanghai y no puedo recomendar un mejor lugar de Shanghai en Nueva York.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""NULL"")']"	Authentic Shanghai style and I cannot recommend a better Shanghai place in New York.
581	Llevo varios años frecuentando 'ino y la comida sigue siendo excelente.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")']"	Have frequented 'ino for several years and the food remains excellent.
582	El plato de queso es una delicia variada y una gran ganga a 10 $.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Plato de queso"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""Plato de queso"")', '(FOOD#PRICES, POSITIVE, ""Plato de queso"")']"	Cheese plate is a varied delight and great bargain at $10.
583	La gran selección de bruschettas, paninis y tramezzinis evita que el paladar se estanque.	['(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""bruschettas"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""paninis"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""tramezzinis"")']"	The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.
584	(La bruschetta de espárragos, aceite de trufa y parmesano es un éxito).	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""bruschetta de espárragos, aceite de trufa y parmesano"")']"	(The asparagus, truffle oil, parmesan bruschetta is a winner!)
585	La carta de vinos es amplia sin ser excesivamente cara.	['(DRINKS#STYLE_OPTIONS, POSITIVE)', '(DRINKS#PRICES, POSITIVE)']	"['(DRINKS#STYLE_OPTIONS, POSITIVE, ""Lista de vinos"")', '(DRINKS#PRICES, POSITIVE, ""Lista de vinos"")']"	Wine list is extensive without being over-priced.
586	No deje de probar los especiales de temporada, siempre deliciosos.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""especiales"")']"	Be sure to try the seasonal, and always delicious, specials.
587	Sin duda, uno de los favoritos del barrio.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Definitely a neighborhood favorite.
588	¡¡Me encantó este lugar!!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")']"	I loved this place!!
589	Casi dudo en escribir una crítica porque el ambiente era genial y no me gustaría que se llenara demasiado.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""atmósfera"")']"	I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.
590	La comida estaba muy buena, un trato estupendo, y el lugar en sí era genial.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(FOOD#PRICES, POSITIVE, ""alimentos"")', '(AMBIENCE#GENERAL, POSITIVE, ""lugar"")']"	The food was very good, a great deal, and the place its self was great.
591	Los camareros son muy amables, te hacen sentir como si estuvieras comiendo en una pequeña ciudad europea.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""personal de servicio"")']"	The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.
592	¡¡¡Me gusta Cafe Noir no me malinterpreten, es jsut que las personas que trabajan allí son malvados e incompetentes!!!	['(SERVICE#GENERAL, NEGATIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""gente"")', '(RESTAURANT#GENERAL, POSITIVE, ""Café negro"")']"	I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!
593	El servicio fue pésimo, tuvimos que esperar para todo y pedir varias personas distintas lo mismo antes de que nos dejaran servir.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""servicio"")']"	The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.
594	La camarera, parece estar más preocupada de tener buen aspecto que de servir realmente.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""camarera"")']"	The waitress, seems to be more concerned of looking good than actually waitressing.
595	Después de la cena el gerente agarró a mi novio, le preguntó: De dónde eres... a lo mejor no sabes cómo funcionan las cosas en Estados Unidos... y al final se largó casi llorando gritando que las propinas son lo único con lo que sobreviven.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""director"")']"	After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.
596	Dimos propina, supongo que la modelo/camarera quería más y se quejó al encargado.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""camarera"")']"	We did tip, I guess the model/waitress just wanted more and complained to the manager.
597	Todo el montaje es realmente poco profesional y ojalá Cafe Noir consiguiera un buen personal, porque a pesar del actual es un sitio estupendo.	['(SERVICE#GENERAL, NEGATIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""personal"")', '(RESTAURANT#GENERAL, POSITIVE, ""Café negro"")']"	The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.
598	La pizza aquí es siempre buena.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Pizza"")']"	Pizza here is consistently good.
599	Las ensaladas son una forma deliciosa de empezar la comida.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Ensaladas"")']"	Salads are a delicious way to begin the meal.
600	Deberías pasar de los calamares.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""calamares"")']"	You should pass on the calamari.
601	Es espeso y ligeramente empapado.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"	It is thick and slightly soggy.
602	La decoración es encantadora.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Decoración"")']"	Decor is charming.
603	El servicio es mediocre.	['(SERVICE#GENERAL, NEUTRAL)']	"['(SERVICE#GENERAL, NEUTRAL, ""Servicio"")']"	Service is average.
604	Qué gran lugar.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")']"	What a great place.
605	El ambiente era muy divertido y los precios estupendos, además de que la comida estaba muy rica.	['(AMBIENCE#GENERAL, POSITIVE)', '(RESTAURANT#PRICES, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""ambiente"")', '(RESTAURANT#PRICES, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""alimentos"")']"	The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.
606	No me hizo mucha gracia tener que esperar treinta minutos en la cola, pero supongo que es el precio que hay que pagar por un lugar popular.	['(SERVICE#GENERAL, NEUTRAL)']	"['(SERVICE#GENERAL, NEUTRAL, ""NULL"")']"	I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.
607	Si te gusta la cocina tailandesa, te recomiendo SEA.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""cocina tailandesa"")']"	I would definitely recommend SEA if you like thai cuisine!
608	Estuve aquí hace unas semanas y tuvimos la peor experiencia de servicio al cliente en un restaurante.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""atención al cliente"")']"	I was here a few weeks back and we had the worst customer service experience at a restaurant ever.
609	Un señor, tal vez el gerente, se acercó a nuestra mesa y, sin sonreír ni saludar, nos pidió el pedido.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""caballero"")']"	A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.
610	Cuando se le preguntó sobre cómo se preparaba un determinado plato en comparación con otro similar en otros restaurantes tailandeses, respondió que esto no es McDonald's, cada lugar hace las cosas de manera diferente.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently 
611	Aunque es comprensible que cada lugar sea diferente, no había necesidad de ser descortés con los clientes y francamente grosero.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.
612	¡Nunca más!	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Never again!
613	Me encantó este lugar.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")']"	I absolutely Loved this place.
614	Excelente ambiente, platos deliciosos buen servicio y amable.	['(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""atmósfera"")', '(FOOD#QUALITY, POSITIVE, ""platos"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	Excellent atmosphere, delicious dishes good and friendly service.
615	se ha convertido en una de las instituciones de la comida italiana de Nueva York.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	this is can became on e of the NY Italian Food fare institutions.
616	Creo que es una operación empresarial absolutamente brillante y bien gestionada.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I think that it is absolutely brilliant and well runned business operation.
617	La carta de vinos también está muy bien.	['(DRINKS#STYLE_OPTIONS, POSITIVE)']	"['(DRINKS#STYLE_OPTIONS, POSITIVE, ""lista de vinos"")']"	The wine list is also really nice.
618	Todo fue maravilloso; comida, bebidas, personal, mileau.	['(RESTAURANT#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(DRINKS#QUALITY, POSITIVE, ""bebidas"")', '(SERVICE#GENERAL, POSITIVE, ""personal"")', '(AMBIENCE#GENERAL, POSITIVE, ""mileau"")']"	Everything was wonderful; food, drinks, staff, mileau.
619	Recomiendo encarecidamente este lugar.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")']"	I would highly recommend this place!
620	He estado en Casimir más de 5 veces y siempre me lo he pasado muy bien allí.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Casimir"")']"	I have been to Casimir over 5 times and I have always had a great time there.
621	La comida es estupenda y tiene un precio razonable.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(FOOD#PRICES, POSITIVE, ""alimentos"")']"	The food is great and reasonably priced.
622	He intentado hacer reservas, pero las dos veces, la azafata no tenía mi nombre.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""azafata"")']"	I have tried to make reservations, but both times, the hostess didn't have my name.
623	Si hace buen tiempo, intenta conseguir una mesa en el exterior.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""mesa exterior"")']"	If the weather is nice, try to snag an outside table.
624	El personal ha sido amable, pero parecían muy estresados y el baño unisex necesita limpiarse más a menudo.	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, NEGATIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""personal"")', '(SERVICE#GENERAL, NEGATIVE, ""personal"")', '(AMBIENCE#GENERAL, NEGATIVE, ""baño unisex"")']"	The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.
625	Mi novio y yo fuimos allí para celebrar mi cumpleaños la otra noche y todo lo que puedo decir es que fue magnífico.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	My boyfriend and I went there to celebrate my birthday the other night and all I can say is that it was magnificent.
626	Desde el espectacular caviar hasta los hospitalarios camareros, me sentí como la realeza y disfruté cada segundo.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""caviar"")', '(SERVICE#GENERAL, POSITIVE, ""camareros"")']"	From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.
627	Teniendo en cuenta que éramos los últimos clientes y que ya había cerrado, los camareros no nos metieron prisa y nos hicieron sentir cómodos y relajados.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""camareros"")']"	Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.
628	Recomiendo encarecidamente Caviar Russe a cualquiera que desee un caviar delicioso de primera calidad y un servicio fantástico.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""caviar"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.
629	Bonito restaurante familiar tradicional.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurante"")']"	Nice Family owned traditional restaurant.
630	Ingredientes frescos y todo hecho por encargo.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""ingredientes"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"	Fresh ingredients and everything is made to order.
631	Me sorprendió gratamente encontrar esta joya en Hoboken.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I was pleasantly surprised to find this gem in Hoboken.
632	Personal amable que realmente te permite disfrutar de tu comida y de la compañía con la que estás.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""personal"")']"	Friendly staff that actually lets you enjoy your meal and the company you're with.
633	La comida me pareció excelente, sobre todo el plato de salmón que tomé.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(FOOD#QUALITY, POSITIVE, ""plato de salmón"")']"	I found the food to be outstanding, particulary the salmon dish I had.
634	También pedí el Mojito del Cambio, que era de otro mundo.	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""Cambiar Mojito"")']"	I also ordered the Change Mojito, which was out of this world.
635	Mis amigos se conformaron con los platos de arroz, pero volvimos al día siguiente para probar el dim sum, que estaba bueno... no sobresaliente, pero bueno.	['(FOOD#QUALITY, NEUTRAL)']	"['(FOOD#QUALITY, NEUTRAL, ""dim sum"")']"	My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.
636	Comimos en el patio trasero, que merece la pena ya que se está fresquito y allí se oye bien la música.	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""patio trasero"")', '(AMBIENCE#GENERAL, POSITIVE, ""música"")']"	We ate out in the back patio, which is worth it as it's cool and the music is hear well there.
637	En general, ¡un restaurante excelente!	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurante"")']"	Overall, excellent restaurant!
638	La comida era buena.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")']"	The food was good.
639	El lugar era agradable y tranquilo.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""lugar"")']"	The place was nice and calm.
640	pero el servicio fue un poco lento.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""servicio"")']"	but the service was a bit slow.
641	El buffet tenía una buena selección.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""buffet"")']"	The buffet had a nice selection.
642	La comida estaba en la media o por encima, incluidos algunos platos sorprendentemente sabrosos.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""alimentos"")', '(FOOD#QUALITY, POSITIVE, ""platos"")']"	The food was average or above including some surprising tasty dishes.
643	El servicio también fue muy bueno.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Servicio"")']"	Service was also very good.
644	Volvería.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I would go back.
645	Me dieron un excelente trozo de tarta de queso y comimos varios pasteles más.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""tarta de queso"")', '(FOOD#QUALITY, POSITIVE, ""pasteles"")']"	I got an excellent piece of cheesecake and we had several other nice pastries.
646	Recomendaría Roxy's por eso, pero no por su comida.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""alimentos"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"	I would recommend Roxy's for that, but not for their food.
647	Mi hijo y su novia querían hamburguesas con queso y eran enormes.	['(FOOD#STYLE_OPTIONS, NEUTRAL)']	"['(FOOD#STYLE_OPTIONS, NEUTRAL, ""hamburguesas con queso"")']"	My son and his girlfriend both wanted cheeseburgers and they were huge!
648	Pero, eran demasiado grandes para el bollo.	['(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""NULL"")']"	But, they were too big for the bun.
649	Como consecuencia, sus hamburguesas se deshacían en las manos y se hacían tal desastre que no les apetecía terminárselas.	['(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""hamburguesas"")']"	Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.
650	Además, costaban 15 dólares cada uno.	['(FOOD#PRICES, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""NULL"")']"	Also they were $15 each!
651	Comí un enorme sándwich de pastrami en un panecillo.	['(FOOD#STYLE_OPTIONS, NEUTRAL)']	"['(FOOD#STYLE_OPTIONS, NEUTRAL, ""sandwich de pastrami en panecillo"")']"	I had a huge pastrami sandwich on a roll.
