id	text	labels	labels_phrases	original_text
497	Mais le personnel a été horrible avec nous.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""le personnel"")']"	But the staff was so horrible to us.
498	L'hôtesse et la serveuse ont été incroyablement impolies et ont fait tout ce qu'elles pouvaient pour nous presser de partir.	['(SERVICE#GENERAL, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""hôtesse"")', '(SERVICE#GENERAL, NEGATIVE, ""serveuse"")']"	The hostess and the waitress were incredibly rude and did everything they could to rush us out.
499	Nous avions prévu de prendre un dessert, mais la serveuse nous a présenté l'addition avant que nous ayons eu le temps de commander.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""serveuse"")']"	We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.
500	Cet endroit est cher, et oui, la nourriture en vaut la peine, mais le service vous donne l'impression que vous devriez payer le quart du prix.	['(RESTAURANT#PRICES, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""lieu"")', '(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(SERVICE#GENERAL, NEGATIVE, ""service"")']"	This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.
501	Epargnez-vous du temps et des ennuis et passez votre chemin !	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Save yourself the time and trouble and skip this one!
502	Amma n'a rien de spécial.	['(RESTAURANT#GENERAL, NEUTRAL)']	"['(RESTAURANT#GENERAL, NEUTRAL, ""Amma"")']"	Amma is nothing special.
503	J'ai mangé ici il y a une semaine et j'ai trouvé la plupart des plats au mieux moyens et trop chers.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""plats"")', '(FOOD#PRICES, NEGATIVE, ""plats"")']"	I ate here a week ago and found most dishes average at best and too expensive.
504	Ne reviendra pas.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Will not be back.
505	Ne dînez pas au Tamarind pour les plats végétariens, ils ne sont tout simplement pas à la hauteur des plats non végétariens.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""plats végétariens"")', '(FOOD#QUALITY, POSITIVE, ""sélections non végétariennes"")']"	Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.
506	La décoration est agréable, mais le service peut être irrégulier.	['(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""Décoration"")', '(SERVICE#GENERAL, NEGATIVE, ""service"")']"	Decor is nice though service can be spotty.
507	Cet endroit est toujours bondé.	['(RESTAURANT#MISCELLANEOUS, NEUTRAL)']	"['(RESTAURANT#MISCELLANEOUS, NEUTRAL, ""lieu"")']"	This place is always packed.
508	Surtout, la nourriture est excellente.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")']"	Most importantly, food is excellent.
509	Essayez le bar.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""bar"")']"	Try the sea bass.
510	Hautement recommandé.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	Highly recommended.
511	Tout d'abord, Dal Bukhara Rocks.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Dal Bukhara"")']"	First of all Dal Bukhara Rocks.
512	Je suis heureux de l'avoir fait, la nourriture était excellente.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")']"	I am happy i did the food was awsome.
513	JUST AWSOME.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")']"	JUST AWSOME.
514	et oui Dal Bukhara est tellement bon et tous les kababs aussi.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""brochettes"")', '(FOOD#QUALITY, POSITIVE, ""Dal Bukhara"")']"	and yes Dal Bukhara is so dam good and so are all the kababs.
515	Mais dans l'ensemble, je lui donne un 10	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	but overall i give it a 10
516	10	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	10
517	Haru sur Park S est tout simplement dégoûtant.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""Haru sur Park S"")']"	Haru on Park S is simply disgusting.
518	Le poisson n'était pas frais et le riz avait un goût de vieux et de rassis.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""poisson"")', '(FOOD#QUALITY, NEGATIVE, ""riz"")']"	The fish was not fresh and the rice tasted old and stale.
519	Franchement, c'est l'un des pires sushis qu'il m'ait été donné de goûter.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""sushi"")']"	Quite frankly, this is some of the worst sushi I have ever tried.
520	Je ne reviendrai jamais.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Will never be back.
521	Honnêtement, c'est le pire sushi que mon mari et moi ayons mangé de toute notre vie.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""sushi"")']"	honestly the worst sushi my husband and i had in our entire lives.
522	Je ne sais pas pourquoi ce restaurant est si bien noté.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""restaurant"")']"	not sure why this restaurant would be rated that highly.
523	les sushis à volonté sont de très mauvaise qualité.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""sushi à volonté"")']"	the all-u-can-eat sushi is definitely in very poor quality.
524	menu limité, ingrédients pas très frais, poisson en tranches fines, riz en miettes.	['(FOOD#STYLE_OPTIONS, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""menu"")', '(FOOD#QUALITY, NEGATIVE, ""ingrédients"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""poisson"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""riz"")']"	limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 
525	Les seules choses que l'on peut vraiment goûter sont la sauce soja très salée (même si elle est faible en sodium), le riz imbibé de vinaigre et l'échalote sur le poisson.	['(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""sauce soja"")', '(FOOD#QUALITY, NEGATIVE, ""riz"")']"	the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. 
526	Les serveurs sont tout de même sympathiques.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""personnel de service"")']"	the waitstaffs are nice though.
527	Je ne reviendrai plus jamais, c'est certain !	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	wont come back again for sure!
528	J'ai été deux fois chez Roth's et les deux fois ont été très décevantes.	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""Roth\'s"")']"	I have been to Roth's twice and both times were very disappointing.
529	Les deux fois, j'ai été extrêmement déçue par le service, qui était à la limite de l'impolitesse.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""service"")']"	Both times I was extremely dissappointed by the service, which was boarderline rude.
530	Ils ne m'ont même pas laissé finir mon verre de vin avant de m'en offrir un autre.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	They wouldnt even let me finish my glass of wine before offering another.
531	La plupart du temps, on a l'impression qu'ils ne se soucient pas de vous.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	Much of the time it seems like they do not care about you.
532	Le dîner était correct, mais je ne le referais pas.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""dîner"")']"	The dinner was ok, nothing I would have again.
533	J'ai mangé leurs œufs benedict pour le brunch, qui étaient les pires de toute ma vie, j'ai essayé d'enlever complètement la sauce hollondaise tellement c'était raté.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""œufs benedict"")']"	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.
534	Ce fut une grande surprise.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	This was a great surprise.
535	Le théâtre étant situé à deux pâtés de maisons, nous avons dégusté un délicieux repas dans une salle magnifique.	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(LOCATION#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""repas"")', '(AMBIENCE#GENERAL, POSITIVE, ""chambre"")', '(LOCATION#GENERAL, POSITIVE, ""NULL"")']"	With the theater 2 blocks away we had a delicious meal in a beautiful room.
536	Le service était attentif.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""service"")']"	The service was attentive.
537	J'ai hâte de manger ici à nouveau	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	I look forward to eating here again
538	Planet Thai est excellent !	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Planète Thaï"")']"	Planet Thai is great!
539	Nous adorons la nourriture, les boissons et l'atmosphère !	['(FOOD#QUALITY, POSITIVE)', '(DRINKS#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(DRINKS#QUALITY, POSITIVE, ""boissons"")', '(AMBIENCE#GENERAL, POSITIVE, ""atmosphère"")']"	We love the food, drinks, and atmosphere!
540	Le service est parfois un peu grossier, surtout si vous avez un grand groupe, mais dans l'ensemble, le restaurant est un must !	['(SERVICE#GENERAL, NEGATIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""svc"")', '(RESTAURANT#GENERAL, POSITIVE, ""restaurant"")']"	The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!
541	Essayez le Pad Thai, c'est fabuleux et leurs prix sont si bon marché !	['(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Pad thaï"")', '(RESTAURANT#PRICES, POSITIVE, ""NULL"")']"	Try the Pad Thai, it's fabulous and their prices are so cheap!
542	Ce n'est pas parce que c'est bon marché que les portions sont petites ou que la nourriture est mauvaise.	['(FOOD#STYLE_OPTIONS, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#PRICES, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""portions"")', '(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(RESTAURANT#PRICES, POSITIVE, ""NULL"")']"	Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!
543	Ils ont oublié un sandwich, n'ont pas inclus de fourchettes en plastique et n'ont pas inclus de pita avec le plateau de houmous.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"	They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.
544	De plus, les sandwichs (près de 7 dollars) ne sont pas accompagnés de frites ou d'une garniture.	['(FOOD#STYLE_OPTIONS, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""sandwichs"")', '(FOOD#PRICES, NEGATIVE, ""sandwichs"")']"	Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.
545	Dans l'ensemble, le prix n'en vaut pas la peine.	['(RESTAURANT#GENERAL, NEGATIVE)', '(RESTAURANT#PRICES, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")', '(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"	Overall, not worth the money.
546	L'atmosphère qui y règne le sauve, mais à votre bureau, c'est une expérience très décevante.	['(AMBIENCE#GENERAL, POSITIVE)', '(RESTAURANT#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""atmosphère"")', '(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"	Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.
547	Chennai Garden est mon restaurant indien préféré de la ville.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""Jardin de Chennai"")']"	Chennai Garden is my favorite Indian restaurant in the city.
548	Ils proposent des produits indiens authentiques à des prix incroyables.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Indien"")', '(FOOD#PRICES, POSITIVE, ""Indien"")']"	They have authentic Indian at amazin prices.
549	Ce restaurant est végétarien ; il n'y a aucun plat à base de viande.	['(FOOD#STYLE_OPTIONS, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""plats"")']"	This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.
550	Les sièges sont inconfortables si vous êtes assis contre le mur sur des bancs en bois.	['(AMBIENCE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, NEGATIVE, ""sièges"")']"	The seats are uncomfortable if you are sitting against the wall on wooden benches.
551	C'est un restaurant plutôt étroit et très fréquenté qui ferme tôt.	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)', '(AMBIENCE#GENERAL, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""restaurant"")', '(AMBIENCE#GENERAL, NEGATIVE, ""restaurant"")']"	It's a rather cramped and busy restaurant and it closes early.
552	Patroon dispose d'un bar à cigares agréable et d'un personnel formidable.	['(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""bar à cigares"")', '(SERVICE#GENERAL, POSITIVE, ""le personnel"")']"	Patroon features a nice cigar bar and has great staff.
553	La nourriture est savoureuse et les portions sont appropriées.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""la taille des portions"")']"	The food is tasty and portion sizes are appropriate.
554	C'est un restaurant agréable si vous cherchez un bon endroit pour organiser un dîner intime avec des associés.	['(RESTAURANT#MISCELLANEOUS, POSITIVE)']	"['(RESTAURANT#MISCELLANEOUS, POSITIVE, ""restaurant"")']"	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
555	Ce n'est pas un endroit idéal pour les repas en famille ou en groupe.	['(RESTAURANT#MISCELLANEOUS, NEGATIVE)']	"['(RESTAURANT#MISCELLANEOUS, NEGATIVE, ""lieu"")']"	Not a great place for family or general dining.
556	J'ADORE CET ENDROIT.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""PLACE"")']"	LLOOVVE THIS PLACE.
557	La nourriture est excellente.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Alimentation"")']"	Food is excellent.
558	Le poisson est très frais.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""Poisson"")']"	Fish is so very fresh.
559	Le personnel de service est très sympathique.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Personnel d\'accueil"")']"	Waitstaff are very friendly.
560	J'aime YUKA.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""YUKA"")']"	Love YUKA.
561	Le Mermaid Inn est un bon restaurant dans l'ensemble, avec de très bons fruits de mer.	['(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""fruits de mer"")', '(RESTAURANT#GENERAL, POSITIVE, ""Auberge Mermaid"")']"	Mermaid Inn is an overall good restaurant with really good seafood.
562	La carte est limitée mais presque tous les plats sont excellents.	['(FOOD#STYLE_OPTIONS, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""menu"")', '(FOOD#QUALITY, POSITIVE, ""plats"")']"	The menu is limited but almost all of the dishes are excellent.
563	Le sandwich au homard est bon et les spaghettis aux coquilles Saint-Jacques et aux crevettes sont excellents.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""sandwich au homard"")', '(FOOD#QUALITY, POSITIVE, ""spaghetti aux coquilles Saint-Jacques et aux crevettes"")']"	The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.
564	Le service est bon et l'ambiance est agréable pour un rendez-vous ou une sortie en groupe.	['(SERVICE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""service"")', '(AMBIENCE#GENERAL, POSITIVE, ""ambiance"")']"	The service is good and ambience is good for a date or group outing.
565	Le seul point faible de ce restaurant est le prix.	['(RESTAURANT#PRICES, NEGATIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""restaurant"")']"	The only fallback on this restaurant is the prices.
566	Même si les fruits de mer sont bons, les prix sont trop élevés.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""fruits de mer"")', '(FOOD#PRICES, NEGATIVE, ""fruits de mer"")']"	Even though its good seafood, the prices are too high.
567	Le sandwich au homard coûte 24 dollars et, bien qu'il ait été bon, il n'était pas suffisant pour justifier ce prix.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, NEGATIVE)', '(FOOD#PRICES, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""sandwich au homard"")', '(FOOD#STYLE_OPTIONS, NEGATIVE, ""sandwich au homard"")', '(FOOD#PRICES, NEGATIVE, ""sandwich au homard"")']"	The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.
568	Nous avons été agréablement surpris.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"	We were very pleasantly surprised.
569	La nourriture était délicieuse (j'ai pris un flétan spécial, mon mari a mangé un steak) et le service était excellent.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""nourriture"")', '(FOOD#QUALITY, POSITIVE, ""Spécial flétan"")', '(FOOD#QUALITY, POSITIVE, ""steak"")', '(SERVICE#GENERAL, POSITIVE, ""service"")']"	The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.
570	Lorsque mon dessert est arrivé, il contenait une bougie - non pas parce que quelqu'un l'avait demandé - mais parce que le serveur a dû me voir ouvrir ma carte d'anniversaire et mon cadeau, et a dit qu'il savait qu'il s'agissait d'une occasion spéciale d'une sorte ou d'une autre.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""serveur"")']"	When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.
